Release Date,Process Size (nm),TDP (W),Die Size (mm^2),Transistors (million),Freq (MHz),FP16 GFLOPS,FP32 GFLOPS,FP64 GFLOPS,Release Year,Release Month,Release Quarter,Power Density (W/mm2),Type_encoded,Vendor_ATI,Vendor_Intel,Vendor_NVIDIA,Vendor_Other,Foundry_Intel,Foundry_Other,Foundry_TSMC,Foundry_UMC,Foundry_Unknown
2003-03-01,150.0,,215.0,117.0,378.0,,,,2003.0,3.0,1.0,,1,True,False,False,False,False,False,True,False,False
2007-06-01,80.0,45.0,169.0,289.0,475.0,,60.8,,2007.0,6.0,2.0,0.26627218934911245,1,False,False,True,False,False,False,True,False,False
2013-05-29,28.0,25.0,87.0,1020.0,902.0,,692.7,28.86,2013.0,5.0,2.0,0.28735632183908044,1,False,False,True,False,False,False,True,False,False
2005-11-01,130.0,40.0,297.0,160.0,475.0,,,,2005.0,11.0,4.0,0.13468013468013468,1,True,False,False,False,False,False,True,False,False
2013-02-01,40.0,39.0,118.0,716.0,650.0,,416.0,,2013.0,2.0,1.0,0.3305084745762712,1,False,False,False,False,False,False,True,False,False
2015-06-18,28.0,110.0,212.0,2800.0,925.0,,1997.0,124.8,2015.0,6.0,2.0,0.5188679245283019,1,False,False,False,False,False,False,True,False,False
2007-01-01,80.0,32.0,100.0,107.0,600.0,,,,2007.0,1.0,1.0,0.32,1,True,False,False,False,False,False,False,True,False
2010-02-04,40.0,19.0,59.0,292.0,650.0,,104.0,,2010.0,2.0,1.0,0.3220338983050847,1,True,False,False,False,False,False,True,False,False
2020-02-10,14.0,10.0,74.0,1800.0,1531.0,19.13,1224.0,38.26,2020.0,2.0,1.0,0.13513513513513514,1,False,False,True,False,False,True,False,False,False
2016-06-01,28.0,15.0,125.0,1200.0,200.0,167.7,167.7,10.48,2016.0,6.0,2.0,0.12,1,False,False,False,False,False,False,False,False,False
2018-02-13,14.0,15.0,210.0,4940.0,300.0,2253.0,1126.0,70.4,2018.0,2.0,1.0,0.07142857142857142,1,False,False,False,False,False,False,False,False,False
2010-01-10,45.0,35.0,114.0,177.0,533.0,,102.3,,2010.0,1.0,1.0,0.30701754385964913,1,False,True,False,False,True,False,False,False,False
2000-06-22,250.0,30.0,112.0,14.0,166.0,,,,2000.0,6.0,2.0,0.26785714285714285,1,False,False,False,True,False,False,True,False,False
2004-08-12,110.0,,154.0,146.0,500.0,,,,2004.0,8.0,3.0,,1,False,False,True,False,False,False,True,False,False
2013-10-24,28.0,290.0,438.0,6200.0,1000.0,,5632.0,704.0,2013.0,10.0,4.0,0.6621004566210046,1,False,False,False,False,False,False,True,False,False
2013-11-13,28.0,150.0,212.0,2800.0,900.0,,2368.0,148.0,2013.0,11.0,4.0,0.7075471698113207,1,False,False,False,False,False,False,True,False,False
2019-07-07,7.0,225.0,251.0,10300.0,1605.0,19510.0,9754.0,609.6,2019.0,7.0,3.0,0.896414342629482,1,False,False,False,False,False,False,True,False,False
2010-01-07,40.0,14.0,57.0,260.0,606.0,,46.98,,2010.0,1.0,1.0,0.24561403508771928,1,False,False,True,False,False,False,True,False,False
2000-06-01,180.0,,115.0,30.0,148.0,,,,2000.0,6.0,2.0,,1,True,False,False,False,False,False,True,False,False
2006-02-14,110.0,31.0,154.0,146.0,250.0,,,,2006.0,2.0,1.0,0.2012987012987013,1,False,False,True,False,False,False,True,False,False
2013-06-28,28.0,225.0,294.0,3540.0,745.0,,2289.0,95.36,2013.0,6.0,2.0,0.7653061224489796,1,False,False,True,False,False,False,True,False,False
2007-04-17,65.0,40.0,144.0,314.0,450.0,,35.2,,2007.0,4.0,2.0,0.2777777777777778,1,False,False,True,False,False,False,False,False,True
2017-12-26,16.0,120.0,200.0,4400.0,1506.0,68.36,4375.0,136.7,2017.0,12.0,4.0,0.6,1,False,False,True,False,False,False,True,False,False
2014-01-07,28.0,,56.0,690.0,955.0,,659.2,41.2,2014.0,1.0,1.0,,1,False,False,False,False,False,False,True,False,False
2012-11-12,22.0,300.0,350.0,5000.0,1100.0,,536.8,,2012.0,11.0,4.0,0.8571428571428571,1,False,True,False,False,True,False,False,False,False
2012-10-02,32.0,65.0,246.0,1303.0,720.0,,184.3,,2012.0,10.0,4.0,0.26422764227642276,1,False,False,False,False,False,False,True,False,False
2018-03-08,16.0,120.0,314.0,7200.0,1506.0,68.32,4372.0,136.6,2018.0,3.0,1.0,0.3821656050955414,1,False,False,True,False,False,False,True,False,False
2010-12-14,40.0,250.0,389.0,2640.0,880.0,,2703.0,675.8,2010.0,12.0,4.0,0.6426735218508998,1,False,False,False,False,False,False,True,False,False
2014-08-21,28.0,80.0,123.0,1500.0,860.0,,1101.0,68.8,2014.0,8.0,3.0,0.6504065040650406,1,False,False,False,False,False,False,True,False,False
2002-10-05,180.0,,73.0,30.0,183.0,,,,2002.0,10.0,4.0,,1,True,False,False,False,False,False,False,False,True
2012-08-31,28.0,500.0,352.0,4313.0,925.0,,3789.0,947.2,2012.0,8.0,3.0,1.4204545454545454,1,False,False,False,False,False,False,True,False,False
2018-03-12,14.0,20.0,74.0,1800.0,1152.0,16.55,1059.0,33.1,2018.0,3.0,1.0,0.2702702702702703,1,False,False,True,False,False,True,False,False,False
2017-09-01,14.0,15.0,,,350.0,772.8,386.4,96.6,2017.0,9.0,3.0,,1,False,True,False,False,True,False,False,False,False
2021-04-12,7.0,165.0,826.0,54200.0,930.0,10320.0,10320.0,5161.0,2021.0,4.0,2.0,0.19975786924939468,1,False,False,True,False,False,False,True,False,False
2013-03-01,28.0,41.0,118.0,1270.0,876.0,,336.4,14.02,2013.0,3.0,1.0,0.3474576271186441,1,False,False,True,False,False,False,True,False,False
2019-04-23,12.0,,284.0,6600.0,1455.0,9769.0,4884.0,152.6,2019.0,4.0,2.0,,1,False,False,True,False,False,False,True,False,False
2006-09-18,80.0,,100.0,107.0,371.0,,,,2006.0,9.0,3.0,,1,True,False,False,False,False,False,False,True,False
2003-03-06,150.0,,91.0,45.0,250.0,,,,2003.0,3.0,1.0,,1,False,False,True,False,False,False,True,False,False
2006-08-12,90.0,22.0,150.0,157.0,500.0,,,,2006.0,8.0,3.0,0.14666666666666667,1,True,False,False,False,False,False,True,False,False
2014-04-03,40.0,19.0,67.0,370.0,625.0,,200.0,,2014.0,4.0,2.0,0.2835820895522388,1,False,False,False,False,False,False,True,False,False
,12.0,18.0,200.0,4700.0,735.0,4785.0,2392.0,74.76,,,,0.09,1,False,False,True,False,False,False,True,False,False
2011-12-22,28.0,250.0,352.0,4313.0,925.0,,3789.0,947.2,2011.0,12.0,4.0,0.7102272727272727,1,False,False,False,False,False,False,True,False,False
,7.0,180.0,335.0,17200.0,1489.0,20740.0,10370.0,648.0,,,,0.5373134328358209,1,False,False,False,False,False,False,True,False,False
2006-08-12,90.0,22.0,150.0,157.0,500.0,,,,2006.0,8.0,3.0,0.14666666666666667,1,True,False,False,False,False,False,True,False,False
2005-10-01,90.0,31.0,100.0,107.0,600.0,,,,2005.0,10.0,4.0,0.31,1,True,False,False,False,False,False,True,False,False
2017-10-03,14.0,40.0,103.0,2200.0,1124.0,1248.0,1248.0,78.02,2017.0,10.0,4.0,0.3883495145631068,1,False,False,False,False,False,False,False,False,False
2006-02-01,90.0,,81.0,112.0,350.0,,,,2006.0,2.0,1.0,,1,False,False,True,False,False,False,True,False,False
2008-08-14,65.0,65.0,240.0,505.0,530.0,,127.2,,2008.0,8.0,3.0,0.2708333333333333,1,False,False,True,False,False,False,True,False,False
2006-01-01,90.0,7.0,,,250.0,,,,2006.0,1.0,1.0,,1,False,True,False,False,True,False,False,False,False
2003-03-01,150.0,,124.0,45.0,275.0,,,,2003.0,3.0,1.0,,1,False,False,True,False,False,False,True,False,False
2014-01-25,28.0,37.0,123.0,1500.0,575.0,,800.0,50.0,2014.0,1.0,1.0,0.3008130081300813,1,False,False,False,False,False,False,True,False,False
2018-11-14,14.0,75.0,,,815.0,4874.0,2437.0,152.3,2018.0,11.0,4.0,,1,False,False,False,False,False,False,False,False,False
2005-09-30,110.0,,287.0,222.0,300.0,,,,2005.0,9.0,3.0,,1,False,False,True,False,False,False,True,False,False
2006-01-18,90.0,23.0,81.0,112.0,450.0,,,,2006.0,1.0,1.0,0.2839506172839506,1,False,False,True,False,False,False,True,False,False
2009-11-22,55.0,65.0,135.0,378.0,796.0,,191.0,,2009.0,11.0,4.0,0.48148148148148145,1,True,False,False,False,False,False,True,False,False
2012-11-12,22.0,225.0,350.0,5000.0,1053.0,,505.4,,2012.0,11.0,4.0,0.6428571428571429,1,False,True,False,False,True,False,False,False,False
2008-07-15,65.0,75.0,240.0,505.0,600.0,,192.0,,2008.0,7.0,3.0,0.3125,1,False,False,True,False,False,False,True,False,False
2006-02-01,90.0,,81.0,112.0,425.0,,,,2006.0,2.0,1.0,,1,False,False,True,False,False,False,False,False,True
2016-05-15,28.0,250.0,366.0,5000.0,723.0,2961.0,2961.0,185.1,2016.0,5.0,2.0,0.6830601092896175,1,False,False,False,False,False,False,True,False,False
2010-05-25,40.0,100.0,529.0,3100.0,425.0,,598.4,74.8,2010.0,5.0,2.0,0.1890359168241966,1,False,False,True,False,False,False,True,False,False
2009-01-15,55.0,204.0,470.0,1400.0,648.0,,708.5,88.56,2009.0,1.0,1.0,0.4340425531914894,1,False,False,True,False,False,False,True,False,False
,90.0,,150.0,157.0,590.0,,,,,,,,1,True,False,False,False,False,False,True,False,False
2000-06-01,180.0,23.0,115.0,30.0,166.0,,,,2000.0,6.0,2.0,0.2,1,True,False,False,False,False,False,True,False,False
2008-07-29,55.0,40.0,121.0,314.0,500.0,,80.0,,2008.0,7.0,3.0,0.3305785123966942,1,False,False,True,False,False,False,True,False,False
2019-07-07,14.0,15.0,210.0,4940.0,300.0,3942.0,1971.0,123.2,2019.0,7.0,3.0,0.07142857142857142,1,False,False,False,False,False,False,False,False,False
2010-01-07,55.0,35.0,146.0,514.0,600.0,,384.0,,2010.0,1.0,1.0,0.23972602739726026,1,True,False,False,False,False,False,True,False,False
2007-11-08,130.0,49.0,281.0,160.0,400.0,,,,2007.0,11.0,4.0,0.17437722419928825,1,True,False,False,False,False,False,True,False,False
2013-12-21,40.0,18.0,67.0,370.0,875.0,,280.0,,2013.0,12.0,4.0,0.26865671641791045,1,False,False,False,False,False,False,True,False,False
2008-07-25,65.0,640.0,324.0,754.0,500.0,,320.0,,2008.0,7.0,3.0,1.9753086419753085,1,False,False,True,False,False,False,True,False,False
2017-04-24,14.0,250.0,232.0,5700.0,1243.0,5728.0,5728.0,358.0,2017.0,4.0,2.0,1.0775862068965518,1,False,False,False,False,False,False,False,False,False
2018-12-16,14.0,50.0,103.0,2200.0,1100.0,1211.0,1211.0,75.71,2018.0,12.0,4.0,0.4854368932038835,1,False,False,False,False,False,False,False,False,False
2017-06-27,16.0,150.0,314.0,7200.0,1290.0,117.4,7516.0,234.9,2017.0,6.0,2.0,0.47770700636942676,1,False,False,True,False,False,False,True,False,False
2017-01-05,14.0,55.0,123.0,3000.0,1000.0,1887.0,1887.0,117.9,2017.0,1.0,1.0,0.44715447154471544,1,False,False,False,False,False,False,False,False,False
2016-04-08,28.0,150.0,398.0,5200.0,1140.0,,4772.0,149.1,2016.0,4.0,2.0,0.3768844221105528,1,False,False,True,False,False,False,True,False,False
2004-09-01,110.0,36.0,74.0,107.0,325.0,,,,2004.0,9.0,3.0,0.4864864864864865,1,True,False,False,False,False,False,True,False,False
,250.0,15.0,112.0,14.0,166.0,,,,,,,0.13392857142857142,1,False,False,False,True,False,False,True,False,False
2012-08-07,28.0,75.0,212.0,2800.0,825.0,,1267.0,79.2,2012.0,8.0,3.0,0.35377358490566035,1,False,False,False,False,False,False,True,False,False
2010-11-09,40.0,244.0,520.0,3000.0,772.0,,1581.0,197.6,2010.0,11.0,4.0,0.46923076923076923,1,False,False,True,False,False,False,True,False,False
2019-01-29,12.0,115.0,445.0,10800.0,960.0,9216.0,4608.0,144.0,2019.0,1.0,1.0,0.25842696629213485,1,False,False,True,False,False,False,True,False,False
2010-01-07,40.0,15.0,104.0,627.0,450.0,,360.0,,2010.0,1.0,1.0,0.14423076923076922,1,True,False,False,False,False,False,True,False,False
2008-06-01,65.0,13.0,,,533.0,,85.28,,2008.0,6.0,2.0,,1,False,True,False,False,True,False,False,False,False
2016-09-27,14.0,95.0,232.0,5700.0,1120.0,5834.0,5834.0,364.6,2016.0,9.0,3.0,0.40948275862068967,1,False,False,False,False,False,False,False,False,False
2011-02-01,32.0,,131.0,504.0,650.0,,96.0,,2011.0,2.0,1.0,,1,False,True,False,False,True,False,False,False,False
2010-02-11,55.0,50.0,146.0,514.0,600.0,,384.0,,2010.0,2.0,1.0,0.3424657534246575,1,True,False,False,False,False,False,True,False,False
2013-02-02,28.0,45.0,77.0,950.0,600.0,,460.8,28.8,2013.0,2.0,1.0,0.5844155844155844,1,False,False,False,False,False,False,True,False,False
2008-08-01,65.0,150.0,181.0,232.0,500.0,,240.0,,2008.0,8.0,3.0,0.8287292817679558,1,True,False,False,False,False,False,True,False,False
,28.0,200.0,366.0,5000.0,1002.0,,4104.0,,,,,0.546448087431694,1,False,False,False,False,False,False,True,False,False
2017-04-20,16.0,180.0,314.0,7200.0,1607.0,138.6,8873.0,277.3,2017.0,4.0,2.0,0.5732484076433121,1,False,False,True,False,False,False,True,False,False
2017-01-11,16.0,75.0,314.0,7200.0,1088.0,48.6,3110.0,97.2,2017.0,1.0,1.0,0.23885350318471338,1,False,False,True,False,False,False,True,False,False
2014-06-18,28.0,38.0,87.0,1020.0,902.0,,692.7,28.86,2014.0,6.0,2.0,0.4367816091954023,1,False,False,True,False,False,False,True,False,False
2014-01-09,28.0,,77.0,950.0,725.0,,633.6,39.6,2014.0,1.0,1.0,,1,False,False,False,False,False,False,True,False,False
2003-03-01,150.0,,91.0,45.0,250.0,,,,2003.0,3.0,1.0,,1,False,False,True,False,False,False,True,False,False
2006-07-01,90.0,27.0,125.0,177.0,400.0,,,,2006.0,7.0,3.0,0.216,1,False,False,True,False,False,False,True,False,False
2021-01-12,8.0,115.0,392.0,17400.0,1110.0,15970.0,15970.0,249.6,2021.0,1.0,1.0,0.29336734693877553,1,False,False,True,False,False,True,False,False,False
2008-01-01,55.0,15.0,67.0,181.0,500.0,,40.0,,2008.0,1.0,1.0,0.22388059701492538,1,True,False,False,False,False,False,True,False,False
2004-10-11,90.0,,,,425.0,,,,2004.0,10.0,4.0,,1,False,False,True,False,False,False,False,False,True
2004-10-11,90.0,,,,425.0,,,,2004.0,10.0,4.0,,1,False,False,True,False,False,False,False,False,True
2011-03-30,40.0,210.0,520.0,3000.0,732.0,,1031.0,128.8,2011.0,3.0,1.0,0.40384615384615385,1,False,False,True,False,False,False,True,False,False
2014-01-01,28.0,,125.0,1550.0,925.0,,721.9,,2014.0,1.0,1.0,,1,False,False,False,False,False,False,True,False,False
2007-05-01,80.0,,230.0,330.0,400.0,,,,2007.0,5.0,2.0,,1,True,False,False,False,False,False,True,False,False
2015-08-30,28.0,225.0,398.0,5200.0,557.0,,4825.0,150.8,2015.0,8.0,3.0,0.5653266331658291,1,False,False,True,False,False,False,True,False,False
2016-08-02,16.0,250.0,471.0,11800.0,1417.0,171.5,10970.0,342.9,2016.0,8.0,3.0,0.5307855626326964,1,False,False,True,False,False,False,True,False,False
2014-06-23,28.0,220.0,438.0,6200.0,824.0,,4219.0,2109.0,2014.0,6.0,2.0,0.502283105022831,1,False,False,False,False,False,False,True,False,False
2004-02-13,130.0,,92.0,76.0,337.0,,,,2004.0,2.0,1.0,,1,True,False,False,False,False,False,True,False,False
2007-03-05,90.0,171.0,484.0,681.0,600.0,,345.6,,2007.0,3.0,1.0,0.35330578512396693,1,False,False,True,False,False,False,True,False,False
2017-07-31,16.0,75.0,200.0,4400.0,1354.0,36.74,2352.0,73.49,2017.0,7.0,3.0,0.375,1,False,False,True,False,False,False,True,False,False
2005-02-25,130.0,,225.0,222.0,275.0,,,,2005.0,2.0,1.0,,1,False,False,True,False,False,False,True,False,False
2006-02-01,90.0,,81.0,112.0,350.0,,,,2006.0,2.0,1.0,,1,False,False,True,False,False,False,True,False,False
2014-02-17,28.0,90.0,245.0,2410.0,720.0,,553.0,34.56,2014.0,2.0,1.0,0.3673469387755102,1,False,False,False,False,False,False,False,False,False
2010-01-10,40.0,23.0,100.0,486.0,450.0,,95.04,,2010.0,1.0,1.0,0.23,1,False,False,True,False,False,False,True,False,False
2021-04-12,8.0,230.0,628.0,28300.0,1170.0,27770.0,27770.0,867.8,2021.0,4.0,2.0,0.3662420382165605,1,False,False,True,False,False,True,False,False,False
2007-02-28,80.0,,73.0,120.0,400.0,,,,2007.0,2.0,1.0,,1,True,False,False,False,False,False,False,False,True
2006-03-09,90.0,48.0,196.0,278.0,450.0,,,,2006.0,3.0,1.0,0.24489795918367346,1,False,False,True,False,False,False,True,False,False
2017-04-18,28.0,,125.0,1550.0,780.0,570.2,570.2,35.64,2017.0,4.0,2.0,,1,False,False,False,False,False,False,True,False,False
2014-07-22,28.0,68.0,148.0,1870.0,1046.0,,1439.0,44.96,2014.0,7.0,3.0,0.4594594594594595,1,False,False,True,False,False,False,True,False,False
2013-12-25,28.0,33.0,87.0,1020.0,719.0,,291.1,12.13,2013.0,12.0,4.0,0.3793103448275862,1,False,False,True,False,False,False,True,False,False
2016-05-25,28.0,100.0,366.0,5000.0,725.0,2970.0,2970.0,185.6,2016.0,5.0,2.0,0.273224043715847,1,False,False,False,False,False,False,True,False,False
2010-11-02,40.0,142.0,529.0,3100.0,475.0,,486.4,243.2,2010.0,11.0,4.0,0.2684310018903592,1,False,False,True,False,False,False,True,False,False
2013-01-08,28.0,175.0,212.0,2800.0,925.0,,2368.0,148.0,2013.0,1.0,1.0,0.8254716981132075,1,False,False,False,False,False,False,True,False,False
2006-11-08,90.0,143.0,484.0,681.0,513.0,,228.1,,2006.0,11.0,4.0,0.29545454545454547,1,False,False,True,False,False,False,True,False,False
2013-01-05,28.0,225.0,561.0,7080.0,706.0,,3524.0,1175.0,2013.0,1.0,1.0,0.40106951871657753,1,False,False,True,False,False,False,True,False,False
2012-10-09,40.0,7.0,75.0,450.0,276.0,,44.16,,2012.0,10.0,4.0,0.09333333333333334,1,False,False,False,False,False,False,True,False,False
2007-05-09,80.0,10.0,127.0,210.0,400.0,,25.6,,2007.0,5.0,2.0,0.07874015748031496,1,False,False,True,False,False,False,True,False,False
2013-06-17,22.0,300.0,350.0,5000.0,1238.0,,650.5,,2013.0,6.0,2.0,0.8571428571428571,1,False,True,False,False,True,False,False,False,False
2020-04-02,12.0,150.0,545.0,13600.0,1365.0,19170.0,9585.0,299.5,2020.0,4.0,2.0,0.27522935779816515,1,False,False,True,False,False,False,True,False,False
2015-01-04,20.0,15.0,118.0,2000.0,1000.0,1024.0,512.0,16.0,2015.0,1.0,1.0,0.1271186440677966,1,False,False,True,False,False,False,True,False,False
2015-12-06,28.0,,77.0,950.0,620.0,,549.1,,2015.0,12.0,4.0,,1,False,False,False,False,False,False,True,False,False
2017-05-17,14.0,30.0,74.0,1800.0,1228.0,17.62,1127.0,35.23,2017.0,5.0,2.0,0.40540540540540543,1,False,False,True,False,False,True,False,False,False
2014-05-31,28.0,,56.0,690.0,780.0,,544.0,34.0,2014.0,5.0,2.0,,1,False,False,False,False,False,False,True,False,False
2003-10-23,130.0,59.0,207.0,135.0,450.0,,,,2003.0,10.0,4.0,0.28502415458937197,1,False,False,True,False,False,False,True,False,False
2010-04-22,40.0,15.0,104.0,627.0,650.0,,520.0,,2010.0,4.0,2.0,0.14423076923076922,1,True,False,False,False,False,False,True,False,False
2012-06-06,40.0,18.0,75.0,450.0,523.0,,83.68,,2012.0,6.0,2.0,0.24,1,False,False,False,False,False,False,True,False,False
2016-08-08,14.0,55.0,123.0,3000.0,1000.0,2115.0,2115.0,132.2,2016.0,8.0,3.0,0.44715447154471544,1,False,False,False,False,False,False,False,False,False
2011-01-13,40.0,45.0,116.0,585.0,700.0,,268.8,22.4,2011.0,1.0,1.0,0.3879310344827586,1,False,False,True,False,False,False,True,False,False
2021-01-12,7.0,45.0,156.0,9800.0,300.0,4096.0,2048.0,128.0,2021.0,1.0,1.0,0.28846153846153844,1,False,False,False,False,False,False,True,False,False
2005-07-28,130.0,83.0,287.0,222.0,375.0,,,,2005.0,7.0,3.0,0.289198606271777,1,False,False,True,False,False,False,True,False,False
2007-06-28,65.0,20.0,85.0,180.0,525.0,,42.0,,2007.0,6.0,2.0,0.23529411764705882,1,True,False,False,False,False,False,True,False,False
2004-06-08,130.0,67.0,287.0,222.0,350.0,,,,2004.0,6.0,2.0,0.23344947735191637,1,False,False,True,False,False,False,True,False,False
2005-07-28,130.0,83.0,287.0,222.0,375.0,,,,2005.0,7.0,3.0,0.289198606271777,1,False,False,True,False,False,False,True,False,False
2019-01-07,12.0,160.0,445.0,10800.0,1365.0,12900.0,6451.0,201.6,2019.0,1.0,1.0,0.3595505617977528,1,False,False,True,False,False,False,True,False,False
2010-07-18,40.0,64.0,166.0,1040.0,750.0,,960.0,,2010.0,7.0,3.0,0.3855421686746988,1,True,False,False,False,False,False,True,False,False
2010-04-26,40.0,43.0,104.0,627.0,650.0,,520.0,,2010.0,4.0,2.0,0.41346153846153844,1,True,False,False,False,False,False,True,False,False
2013-06-28,28.0,225.0,294.0,3540.0,745.0,,2289.0,95.36,2013.0,6.0,2.0,0.7653061224489796,1,False,False,True,False,False,False,True,False,False
2003-12-03,130.0,,,,200.0,,,,2003.0,12.0,4.0,,1,False,True,False,False,True,False,False,False,False
2016-10-30,14.0,35.0,123.0,3000.0,800.0,1024.0,1024.0,64.0,2016.0,10.0,4.0,0.2845528455284553,1,False,False,False,False,False,False,False,False,False
2007-12-12,65.0,35.0,153.0,390.0,700.0,,168.0,,2007.0,12.0,4.0,0.22875816993464052,1,True,False,False,False,False,False,True,False,False
2008-06-04,55.0,35.0,192.0,666.0,580.0,,371.2,74.24,2008.0,6.0,2.0,0.18229166666666666,1,True,False,False,False,False,False,True,False,False
2012-05-14,22.0,45.0,133.0,1200.0,650.0,,320.0,80.0,2012.0,5.0,2.0,0.3383458646616541,1,False,True,False,False,True,False,False,False,False
2020-01-06,7.0,15.0,156.0,9800.0,400.0,2304.0,1152.0,72.0,2020.0,1.0,1.0,0.09615384615384616,1,False,False,False,False,False,False,True,False,False
2013-05-27,22.0,30.0,,,200.0,,768.0,192.0,2013.0,5.0,2.0,,1,False,True,False,False,True,False,False,False,False
2009-10-13,40.0,108.0,166.0,1040.0,850.0,,1360.0,,2009.0,10.0,4.0,0.6506024096385542,1,True,False,False,False,False,False,True,False,False
2006-05-22,90.0,80.0,196.0,278.0,450.0,,,,2006.0,5.0,2.0,0.40816326530612246,1,False,False,True,False,False,False,True,False,False
2012-01-31,28.0,185.0,352.0,4313.0,925.0,,2842.0,710.4,2012.0,1.0,1.0,0.5255681818181818,1,False,False,False,False,False,False,True,False,False
2013-12-17,28.0,95.0,160.0,2080.0,1000.0,,1536.0,96.0,2013.0,12.0,4.0,0.59375,1,False,False,False,False,False,False,True,False,False
2008-12-12,55.0,14.0,121.0,314.0,500.0,,80.0,,2008.0,12.0,4.0,0.11570247933884298,1,False,False,True,False,False,False,True,False,False
,150.0,92.0,120.0,60.0,250.0,,,,,,,0.7666666666666667,1,True,False,False,False,False,False,True,False,False
2011-09-24,40.0,160.0,332.0,1950.0,779.0,,1046.0,87.19,2011.0,9.0,3.0,0.4819277108433735,1,False,False,True,False,False,False,True,False,False
2007-10-04,90.0,,81.0,112.0,500.0,,,,2007.0,10.0,4.0,,1,False,False,True,False,False,False,False,False,True
2014-03-12,28.0,33.0,,,1029.0,,863.2,26.98,2014.0,3.0,1.0,,1,False,False,True,False,False,False,True,False,False
2013-04-29,22.0,45.0,,,200.0,,160.0,40.0,2013.0,4.0,2.0,,1,False,True,False,False,True,False,False,False,False
2020-12-01,7.0,225.0,,,1000.0,14750.0,7373.0,460.8,2020.0,12.0,4.0,,1,False,False,False,False,False,False,True,False,False
2002-02-06,150.0,,65.0,29.0,250.0,,,,2002.0,2.0,1.0,,1,False,False,True,False,False,False,True,False,False
2004-12-15,110.0,,110.0,75.0,350.0,,,,2004.0,12.0,4.0,,1,False,False,True,False,False,False,True,False,False
2011-04-12,40.0,75.0,212.0,1700.0,680.0,,1306.0,,2011.0,4.0,2.0,0.35377358490566035,1,False,False,False,False,False,False,True,False,False
2013-05-23,28.0,8.0,110.0,1178.0,300.0,,102.4,6.4,2013.0,5.0,2.0,0.07272727272727272,1,False,False,False,False,False,False,True,False,False
2020-11-11,10.0,300.0,77.0,,900.0,4762.0,2381.0,595.2,2020.0,11.0,4.0,3.896103896103896,1,False,True,False,False,True,False,False,False,False
2011-01-04,40.0,26.0,104.0,716.0,500.0,,480.0,,2011.0,1.0,1.0,0.25,1,False,False,False,False,False,False,True,False,False
2014-01-28,28.0,,123.0,1500.0,900.0,,1184.0,74.0,2014.0,1.0,1.0,,1,False,False,False,False,False,False,True,False,False
2009-11-01,55.0,,67.0,181.0,400.0,,32.0,,2009.0,11.0,4.0,,1,True,False,False,False,False,False,False,False,True
2004-03-17,150.0,,124.0,45.0,270.0,,,,2004.0,3.0,1.0,,1,False,False,True,False,False,False,True,False,False
2007-11-19,55.0,75.0,192.0,666.0,668.0,,427.5,85.5,2007.0,11.0,4.0,0.390625,1,True,False,False,False,False,False,True,False,False
2017-02-07,14.0,30.0,132.0,3300.0,1228.0,10.02,641.0,20.03,2017.0,2.0,1.0,0.22727272727272727,1,False,False,True,False,False,True,False,False,False
2003-03-01,150.0,37.0,215.0,117.0,325.0,,,,2003.0,3.0,1.0,0.17209302325581396,1,True,False,False,False,False,False,True,False,False
2012-05-02,40.0,204.0,520.0,3000.0,651.0,,1332.0,666.1,2012.0,5.0,2.0,0.3923076923076923,1,False,False,True,False,False,False,True,False,False
2005-04-27,130.0,,281.0,160.0,425.0,,,,2005.0,4.0,2.0,,1,True,False,False,False,False,False,True,False,False
2007-06-28,65.0,45.0,153.0,390.0,800.0,,192.0,,2007.0,6.0,2.0,0.29411764705882354,1,True,False,False,False,False,False,True,False,False
2015-04-01,14.0,6.0,,,320.0,,115.2,28.8,2015.0,4.0,2.0,,1,False,True,False,False,True,False,False,False,False
2008-09-01,65.0,13.0,,,533.0,,85.28,,2008.0,9.0,3.0,,1,False,True,False,False,True,False,False,False,False
2003-05-01,150.0,28.0,98.0,36.0,240.0,,,,2003.0,5.0,2.0,0.2857142857142857,1,True,False,False,False,False,False,False,True,False
2006-01-01,110.0,15.0,74.0,107.0,324.0,,,,2006.0,1.0,1.0,0.20270270270270271,1,True,False,False,False,False,False,True,False,False
2004-09-01,110.0,33.0,156.0,120.0,425.0,,,,2004.0,9.0,3.0,0.21153846153846154,1,True,False,False,False,False,False,True,False,False
2004-06-01,110.0,,74.0,107.0,350.0,,,,2004.0,6.0,2.0,,1,True,False,False,False,False,False,True,False,False
2011-09-19,40.0,254.0,255.0,1700.0,800.0,,1536.0,,2011.0,9.0,3.0,0.996078431372549,1,False,False,False,False,False,False,True,False,False
2012-06-22,28.0,300.0,352.0,4313.0,1000.0,,4301.0,1075.0,2012.0,6.0,2.0,0.8522727272727273,1,False,False,False,False,False,False,True,False,False
2006-09-18,80.0,,100.0,107.0,419.0,,,,2006.0,9.0,3.0,,1,True,False,False,False,False,False,False,True,False
2017-10-03,14.0,35.0,103.0,2200.0,1124.0,1248.0,1248.0,78.02,2017.0,10.0,4.0,0.33980582524271846,1,False,False,False,False,False,False,False,False,False
2013-09-18,28.0,15.0,110.0,1178.0,450.0,,115.2,7.2,2013.0,9.0,3.0,0.13636363636363635,1,False,False,False,False,False,False,True,False,False
